Meta Data
Label,Value,
Date,4/10/2026
Profile,HillsAndValleys
ScanDuration,20 s
ScanLength,503.24 µm
ScanResolution,0.0838454 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,524 µm
StylusType,Radius: 5 μm
Time,12:19:34 PM


Analytical Results
Label,Value,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width
Total_ASH,1.813 µm,49.037 µm,-27.477 µm,386.717 µm,22.74 µm


Data Leveling Position
R Cursor Position,49.0372181078079 µm
R Cursor Width,-27.477116144389 µm
M Cursor Position,455.274036509986 µm
M Cursor Width,22.7398 µm


Data
Lateral(µm),Total Profile(µm),,
12.157580803009,0.0114836385308493,,
12.2414261878573,0.0107165454964518,,
12.3252715727057,0.0106724976976301,,
12.409116957554,0.00838274680666055,,
12.4929623424023,0.00681372409495725,,
12.5768077272507,0.00610525933148302,,
12.660653112099,0.00634705532273033,,
12.7444984969473,0.00459403368550992,,
12.8283438817957,0.00481485326495613,,
12.912189266644,0.00416817998789333,,
12.9960346514924,0.003676783427207,,
13.0798800363407,0.00443230840359702,,
13.163725421189,0.00452841174132044,,
13.2475708060374,0.00593659414746543,,
13.3314161908857,0.00865716246830959,,
13.4152615757341,0.00860427381769478,,
13.4991069605824,0.0105478493385038,,
13.5829523454307,0.0104931704425164,,
13.6667977302791,0.0102861435360344,,
13.7506431151274,0.0109203650686421,,
13.8344884999757,0.0114149853492043,,
13.9183338848241,0.00974618291961857,,
14.0021792696724,0.00987029491968835,,
14.0860246545208,0.00991241501069365,,
14.1698700393691,0.00985478371539915,,
14.2537154242174,0.00968015003229297,,
14.3375608090658,0.00838440892258813,,
14.4214061939141,0.00795748406338308,,
14.5052515787624,0.00847559256370907,,
14.5890969636108,0.0069791215625389,,
14.6729423484591,0.00741927082226035,,
14.7567877333075,0.00693101468246837,,
14.8406331181558,0.00650483032589798,,
14.9244785030041,0.00619881857885639,,
15.0083238878525,0.00804219525327865,,
15.0921692727008,0.00807305355744574,,
15.1760146575491,0.00913927775970325,,
15.2598600423975,0.00824213372634928,,
15.3437054272458,0.00927487532237087,,
15.4275508120942,0.00930139490884354,,
15.5113961969425,0.00924175086240761,,
15.5952415817908,0.00910351127239424,,
15.6790869666392,0.00891508972058272,,
15.7629323514875,0.00872283889436115,,
15.8467777363358,0.00858232056658248,,
15.9306231211842,0.00953919789756718,,
16.0144685060325,0.00963950025753136,,
16.0983138908809,0.0108168986105395,,
16.1821592757292,0.0110652744667486,,
16.2660046605775,0.0112726198536904,,
16.3498500454259,0.0113822149675579,,
16.4336954302742,0.0123301950192121,,
16.5175408151225,0.0110948235815418,,
16.6013861999709,0.0105949612592603,,
16.6852315848192,0.00895338522566495,,
16.7690769696676,0.0082382453447307,,
16.8529223545159,0.00860122037794734,,
16.9367677393642,0.0091186649282728,,
17.0206131242126,0.00977072154968499,,
17.1044585090609,0.01051621442638,,
17.1883038939093,0.0103089261690719,,
17.2721492787576,0.010088119216152,,
17.3559946636059,0.00985913799677682,,
17.4398400484543,0.0106100922020204,,
17.5236854333026,0.0113269961015498,,
17.6075308181509,0.0109284276165068,,
17.6913762029993,0.0103361100362872,,
17.7752215878476,0.00956755139342322,,
17.859066972696,0.00866512463778389,,
17.9429123575443,0.00768817594894122,,
18.0267577423926,0.00869126940746827,,
18.110603127241,0.00876041834505118,,
18.1944485120893,0.00784500774537114,,
18.2782938969376,0.007962930989587,,
18.362139281786,0.00722690907415968,,
18.4459846666343,0.00864501232372485,,
18.5298300514827,0.00929479451690459,,
18.613675436331,0.0100639431580841,,
18.6975208211793,0.0108764446342476,,
18.7813662060277,0.0116338859572335,,
18.865211590876,0.011240384704765,,
18.9490569757243,0.0106068032092373,,
19.0329023605727,0.00974709465371663,,
19.116747745421,0.00970589894882513,,
19.2005931302694,0.00857759117737486,,
